"node_id","duration","items"
0,30,49
0,30,51
0,60,81
0,90,195
0,120,307
0,150,411
0,150,427
0,180,492
0,180,495
0,210,503
0,240,578
0,300,856
0,300,821
0,330,793
0,360,945
0,360,985
0,390,1018
0,390,1015
0,420,1041
0,450,1132
0,480,1123
0,480,1119
0,480,1121
0,510,1154
0,511,1175
0,540,1206
0,570,1299
0,631,1405
0,631,1550
0,631,1565
0,661,1629
0,691,1550
0,691,1578
0,721,1616
0,721,1577
0,751,1597
0,781,1691
0,781,1738
0,811,1772
0,811,1777
0,841,1806
0,871,1816
0,871,1826
0,901,1889
0,931,1854
0,961,1857
0,961,1992
0,991,2017
0,1021,2093
0,1021,2150
0,1051,2140
0,1081,2264
0,1111,2287
0,1111,2270
0,1141,2300
0,1141,2320
0,1171,2413
0,1201,2528
0,1261,2643
0,1291,2710
0,1321,2726
0,1351,2731
0,1351,2716
0,1411,2741
0,1411,2771
0,1411,2776
0,1471,2948
0,1501,2960
0,1531,3034
0,1561,3029
0,1561,3045
0,1651,3324
0,1681,3264
0,1741,3377
0,1771,3563
0,1771,3524
0,1801,3511
0,1801,3494
0,1801,3485
0,1831,3421
0,1891,3554
0,1891,3605
0,1951,3779
0,1951,3713
0,2011,3781
0,2041,3824
0,2041,3810
0,2071,3822
0,2071,3876
0,2101,3840
0,2101,3855
0,2191,3995
0,2221,4187
0,2251,4147
0,2251,4219
0,2281,4226
0,2311,4296
0,2371,4429
0,2461,4535
0,2491,4628
0,2491,4691
0,2551,4804
0,2581,4927
0,2611,4947
0,2671,5142
0,2671,5014
0,2701,4889
0,2761,5035
0,2761,5134
0,2821,5290
0,2851,5290
0,2881,5313
0,2881,5243
0,2942,5409
0,2972,5445
0,3031,5611
0,3091,5645
0,3122,5642
0,3151,5703
0,3152,5747
0,3212,5843
0,3212,5894
0,3242,5920
0,3242,5947
0,3302,5979
0,3362,6231
0,3392,6193
0,3392,6085
0,3422,6093
0,3452,6125
0,3482,6233
0,3572,6354
0,3572,6547
0,3602,6534
0,3602,6540
0,3602,6516
0,3632,6490
1,60,94
1,60,123
1,90,179
1,210,440
1,210,533
1,270,677
1,270,790
1,300,885
1,300,910
1,330,898
1,360,875
1,420,1068
1,420,1113
1,480,1223
1,541,1414
1,570,1386
1,571,1322
1,571,1374
1,600,1424
1,601,1362
1,630,1401
1,691,1621
1,720,1693
1,721,1667
1,811,1962
1,901,2304
1,901,2310
1,931,2177
1,991,2357
1,1021,2363
1,1021,2321
1,1051,2176
1,1111,2406
1,1141,2497
1,1141,2438
1,1171,2374
1,1201,2460
1,1201,2465
1,1231,2518
1,1261,2618
1,1291,2665
1,1321,2659
1,1351,2574
1,1381,2650
1,1381,2704
1,1441,2894
1,1441,2873
1,1471,2775
1,1531,3038
1,1561,3154
1,1591,3119
1,1591,3161
1,1621,3159
1,1651,3154
1,1681,3261
1,1711,3229
1,1831,3587
1,1891,3669
1,1951,3882
1,1981,3947
1,2041,4165
1,2071,4197
1,2071,4161
1,2101,4184
1,2161,4383
1,2191,4459
1,2221,4266
1,2251,4332
1,2311,4282
1,2341,4457
1,2341,4365
1,2371,4396
1,2431,4515
1,2431,4525
1,2461,4534
1,2491,4684
1,2521,4698
1,2551,4792
1,2611,4970
1,2641,4994
1,2671,5076
1,2701,5082
1,2701,5100
1,2731,4973
1,2791,5064
1,2791,5147
1,2821,5166
1,2912,5295
1,2912,5374
1,2971,5496
1,2972,5521
1,3001,5532
