"node_id","duration","items"
0,60,58
0,60,73
0,60,93
0,90,148
0,90,149
0,120,199
0,150,250
0,180,357
0,180,456
0,210,477
0,210,423
0,240,482
0,270,538
0,300,629
0,330,522
0,330,546
0,360,461
0,360,428
1,90,165
1,120,264
1,150,319
1,180,435
1,210,527
1,240,561
1,240,597
1,270,606
1,330,659
2,30,20
2,60,84
2,90,151
2,120,309
2,120,268
2,150,345
2,150,336
2,180,407
2,270,557
2,300,632
2,300,667
2,300,693
2,330,617
2,360,511
3,30,40
3,30,55
3,30,70
3,60,71
3,90,160
3,120,262
3,180,468
3,270,595
3,270,751
3,300,793
3,360,780
4,30,22
4,150,324
4,210,480
4,210,574
4,240,556
4,240,570
4,330,625
4,360,508
