"node_id","duration","items"
0,2,3
0,3,6
0,4,10
0,4,11
0,5,12
0,5,15
0,6,15
0,7,18
0,8,18
0,9,25
0,9,27
0,11,26
0,11,27
0,11,27
0,13,31
0,13,28
0,14,28
0,14,29
0,14,27
0,17,36
0,17,33
0,18,32
0,19,38
0,20,28
0,20,27
0,20,26
0,22,34
0,22,34
0,22,29
0,23,29
0,23,29
0,24,32
0,24,31
0,27,37
0,27,38
0,28,40
0,29,38
0,29,36
0,29,37
0,31,40
0,32,40
0,33,42
0,35,46
0,36,43
0,38,47
0,38,47
0,39,49
0,39,47
0,41,48
0,42,47
0,43,40
0,43,48
0,44,47
0,44,44
0,46,44
0,47,35
0,47,35
0,48,41
0,48,37
0,48,36
0,48,36
0,49,34
0,49,35
0,49,34
0,50,35
0,50,34
0,51,39
0,52,42
0,53,42
0,53,41
0,54,44
0,55,44
0,56,49
0,56,46
0,57,50
0,58,48
0,58,48
0,58,48
0,59,47
0,59,45
0,62,51
0,62,49
0,63,45
0,64,46
0,66,49
0,67,54
0,68,58
0,71,49
0,74,56
0,75,64
0,78,62
0,79,59
0,79,52
0,82,52
0,83,57
0,83,57
0,84,55
0,84,55
0,84,54
0,84,52
0,85,54
0,85,49
0,86,48
0,87,53
0,88,56
0,88,57
0,89,53
0,90,58
0,91,57
0,91,58
0,91,58
0,91,58
0,93,53
0,95,59
0,97,64
0,100,58
0,101,62
0,101,57
0,102,59
0,102,57
0,104,60
0,104,57
0,106,61
0,106,58
0,106,53
0,108,61
0,110,61
0,111,60
0,112,64
0,112,65
0,113,65
0,113,64
0,116,72
0,117,76
0,118,64
0,119,68
0,119,63
0,122,73
0,123,67
0,123,63
0,124,58
0,124,58
0,124,57
0,128,62
0,128,65
0,129,64
0,130,64
0,131,62
0,131,62
0,132,61
0,133,63
0,134,62
0,138,69
0,138,70
0,139,67
0,140,66
0,141,71
0,141,72
0,142,71
0,143,72
0,143,72
0,143,66
0,143,56
0,144,57
0,146,60
0,146,64
0,147,65
0,148,66
0,150,63
0,151,63
0,152,65
0,154,73
0,154,68
0,155,69
0,156,67
0,156,63
0,157,65
0,157,62
0,158,64
0,161,69
0,162,69
0,163,73
0,165,81
0,165,73
0,165,70
0,166,68
0,167,68
0,167,62
0,169,64
0,171,71
0,172,75
0,172,75
0,173,72
0,173,72
0,175,70
0,176,69
0,178,72
0,179,80
0,181,78
0,182,79
0,184,84
0,184,84
0,185,79
0,186,81
0,187,64
0,188,72
0,189,73
0,191,75
0,193,73
0,194,78
0,194,75
0,195,77
0,196,77
0,196,78
