"node_id","duration","items"
0,90,97
0,90,137
0,90,335
0,120,442
0,120,471
0,150,633
0,180,711
0,180,882
0,210,906
0,210,1037
0,210,1070
0,240,1213
0,240,1243
0,270,1158
0,300,1384
0,300,1702
0,330,1580
0,330,1703
0,360,1513
1,30,40
1,150,430
1,180,705
1,180,906
1,240,1242
1,270,1489
1,270,1487
1,300,1613
1,300,1786
1,360,1941
1,360,1935
2,30,21
2,90,246
2,150,486
2,210,865
2,270,1344
3,60,57
3,60,100
3,90,244
3,120,307
3,120,386
3,150,492
3,150,712
3,180,794
3,180,756
3,210,871
3,300,1427
3,330,1495
3,330,1875
3,330,1885
3,360,1760
3,360,1761
3,360,1658
4,60,57
4,60,79
4,120,396
4,150,643
4,210,781
4,240,1117
4,270,1174
4,360,1857
5,60,45
5,60,68
5,60,115
5,90,191
5,120,430
5,210,1018
5,240,1271
5,240,1445
5,270,1602
5,330,1634
5,330,1737
6,30,20
6,30,35
6,90,141
6,90,151
6,120,346
6,150,380
6,180,808
6,180,889
6,180,1035
6,270,1474
6,270,1584
6,300,1745
6,360,1885
7,30,41
7,30,22
7,30,38
7,120,472
7,210,1102
7,240,1194
7,240,1309
7,270,1306
7,270,1572
7,330,1834
7,360,2075
8,30,42
8,30,47
8,60,60
8,60,84
8,60,167
8,90,276
8,90,329
8,120,501
8,150,541
8,150,652
8,150,714
8,180,693
8,210,929
8,240,1306
8,300,1487
8,330,1817
8,360,1952
9,30,39
9,120,140
9,210,576
9,240,1117
9,300,1487
9,300,1887
9,300,1976
9,330,1878
