"node_id","duration","items"
0,3,3
0,3,4
0,6,6
0,9,11
0,15,20
0,18,34
0,21,41
0,24,49
0,27,56
0,33,71
0,36,71
0,39,73
0,45,60
0,48,62
0,54,72
0,57,80
0,60,85
0,66,88
0,75,79
0,84,86
0,84,85
0,87,92
0,90,80
0,90,76
0,93,59
0,93,57
0,96,53
0,96,56
0,99,55
0,99,56
0,102,60
0,102,58
0,102,53
0,108,60
0,108,64
0,108,63
0,117,67
0,120,75
0,120,73
0,123,70
0,126,67
0,126,66
0,129,66
0,129,64
0,132,68
0,135,71
0,138,79
0,138,87
0,141,86
0,144,76
0,144,72
0,147,66
0,150,78
0,150,75
0,153,80
0,159,90
0,159,88
0,162,96
0,165,96
0,165,72
0,171,90
0,174,89
0,177,81
0,177,82
0,180,81
0,180,83
0,186,81
0,189,83
0,189,84
0,192,83
0,195,96
0,198,98
0,201,92
0,201,94
0,201,92
0,204,94
0,210,95
0,213,89
0,216,101
0,219,105
0,225,116
0,231,117
0,231,114
0,234,93
0,234,91
0,237,93
0,237,94
0,240,99
0,243,97
0,246,101
0,246,107
0,252,119
0,255,104
0,261,97
0,264,108
0,267,111
0,276,137
0,276,133
0,276,127
0,282,130
0,285,122
0,288,100
0,291,103
0,294,113
0,294,116
0,294,114
0,300,106
0,300,110
0,303,98
0,303,98
0,306,93
0,321,89
0,321,89
0,324,89
0,330,86
0,333,86
0,333,86
0,336,86
0,342,86
0,342,86
0,348,86
0,351,86
0,354,86
0,354,86
0,357,86
0,357,86
0,360,86
1,6,2
1,9,6
1,9,8
1,12,17
1,12,19
1,18,32
1,21,41
1,24,44
1,27,50
1,27,39
1,30,30
1,33,42
1,33,38
1,33,41
1,36,44
1,39,46
1,42,52
1,42,52
1,45,47
1,48,44
1,51,47
1,51,61
1,51,58
1,57,67
1,60,49
1,63,54
1,63,52
1,66,55
1,69,66
1,72,70
1,72,68
1,78,82
1,78,84
1,81,83
1,81,82
1,84,84
1,84,52
1,87,58
1,93,65
1,99,78
1,105,80
1,105,90
1,111,96
1,114,81
1,117,88
1,117,89
1,123,100
1,126,95
1,132,118
1,138,121
1,141,116
1,147,118
1,156,90
1,156,96
1,162,98
1,165,94
1,171,87
1,174,90
1,180,101
1,183,105
1,183,94
1,186,94
1,189,85
1,192,86
1,195,94
1,204,100
1,207,110
1,207,106
1,210,103
1,219,98
1,228,120
1,228,117
1,231,108
1,234,104
1,237,110
1,240,100
1,243,112
1,249,110
1,258,136
1,258,113
1,258,109
1,261,102
1,261,101
1,264,89
1,264,91
1,270,109
1,273,115
1,273,110
1,273,110
1,276,113
1,279,108
1,279,107
1,282,113
1,291,127
1,291,139
1,297,142
1,297,122
1,300,118
1,306,110
1,306,110
1,309,107
1,309,89
1,312,87
1,312,87
1,315,87
1,318,85
1,321,85
1,321,84
1,336,84
1,336,84
1,339,84
1,339,84
1,339,84
1,345,84
1,348,84
1,348,84
1,351,84
1,351,84
1,357,84
1,360,84
2,3,4
2,3,6
2,6,8
2,6,10
2,9,13
2,15,17
2,15,27
2,21,40
2,24,45
2,27,40
2,39,59
2,45,76
2,45,82
2,48,80
2,48,63
2,51,68
2,54,60
2,57,58
2,60,51
2,63,51
2,66,55
2,66,53
2,69,55
2,69,56
2,72,60
2,75,62
2,78,66
2,78,63
2,90,69
2,90,72
2,96,71
2,99,72
2,102,77
2,105,76
2,108,85
2,111,84
2,114,93
2,114,92
2,117,72
2,120,72
2,120,80
2,123,80
2,126,69
2,129,81
2,132,78
2,132,77
2,135,77
2,138,75
2,141,80
2,144,79
2,144,80
2,147,82
2,150,74
2,153,86
2,153,82
2,156,85
2,168,83
2,168,94
2,171,90
2,171,85
2,174,91
2,174,81
2,180,91
2,183,85
2,186,92
2,186,88
2,189,98
2,192,101
2,192,99
2,195,101
2,204,86
2,210,101
2,210,105
2,213,93
2,213,86
2,216,87
2,219,91
2,222,98
2,222,97
2,225,97
2,225,94
2,228,97
2,228,85
2,231,83
2,234,92
2,237,98
2,243,101
2,243,105
2,246,100
2,246,98
2,249,96
2,249,87
2,249,89
2,252,88
2,252,90
2,255,87
2,264,109
2,270,120
2,282,141
2,282,142
2,285,134
2,288,135
2,291,145
2,294,128
2,297,132
2,297,125
2,303,126
2,315,91
2,318,91
2,318,91
2,324,88
2,324,88
2,327,86
2,327,86
2,330,86
2,333,86
2,336,86
2,339,86
2,342,86
2,342,86
2,345,86
2,345,86
2,348,86
2,354,86
2,357,86
2,360,86
3,12,13
3,12,15
3,15,26
3,18,33
3,18,34
3,21,40
3,24,33
3,30,44
3,30,49
3,30,44
3,36,51
3,36,47
3,39,45
3,42,52
3,42,52
3,54,82
3,54,85
3,57,91
3,60,57
3,63,67
3,69,53
3,72,62
3,75,72
3,75,71
3,81,87
3,81,80
3,87,77
3,87,82
3,93,89
3,96,70
3,105,82
3,111,85
3,111,89
3,114,80
3,123,105
3,129,110
3,135,127
3,135,128
3,141,145
3,147,89
3,150,80
3,153,83
3,156,90
3,159,86
3,159,84
3,162,86
3,162,85
3,165,70
3,168,67
3,168,73
3,177,86
3,177,92
3,183,86
3,195,112
3,198,108
3,198,107
3,198,100
3,201,108
3,204,92
3,207,94
3,207,92
3,213,94
3,216,93
3,216,96
3,219,93
3,222,88
3,222,96
3,225,96
3,240,116
3,240,122
3,252,130
3,255,127
3,255,127
3,258,118
3,261,106
3,267,117
3,267,111
3,267,108
3,270,107
3,270,100
3,273,100
3,279,105
3,279,108
3,285,117
3,285,116
3,288,119
3,288,109
3,300,115
3,303,119
3,306,111
3,309,104
3,309,104
3,312,89
3,312,89
3,315,89
3,315,89
3,318,89
3,324,89
3,327,89
3,327,89
3,330,89
3,330,89
3,333,89
3,345,89
3,351,89
3,354,89
3,360,89
