"node_id","duration","items"
0,3,4
0,6,8
0,12,61
0,12,67
0,18,81
0,18,150
0,27,247
0,30,305
0,33,307
0,39,357
0,42,426
0,42,430
0,45,467
0,45,473
0,48,519
0,57,549
0,60,618
0,63,626
0,63,634
0,66,668
0,66,673
0,72,662
0,72,653
0,72,645
0,78,717
0,81,807
0,84,826
0,87,828
0,90,861
0,93,887
0,93,914
0,96,885
0,96,842
0,96,786
0,99,810
0,102,837
0,102,831
0,102,845
0,108,844
0,108,847
0,111,936
0,111,935
0,117,874
0,117,891
0,117,877
0,120,906
0,120,862
0,120,842
0,129,868
0,132,894
0,132,887
0,132,882
0,132,901
0,135,886
0,138,939
0,141,923
0,141,924
0,144,943
0,147,938
0,153,994
0,153,993
0,153,957
0,156,907
0,156,830
0,156,823
0,159,832
0,159,834
0,162,867
0,162,838
0,162,828
0,162,825
0,162,820
0,174,809
0,174,938
0,177,938
0,180,964
0,180,955
0,183,964
0,186,1029
0,189,1017
0,195,1047
0,195,1055
0,195,1072
0,198,1069
0,198,1056
0,201,1007
0,201,1026
0,204,1063
0,207,1064
0,207,1059
0,210,1074
0,213,1144
0,216,1159
0,219,1180
0,222,1160
0,225,1189
0,225,1205
0,225,1189
0,228,1192
0,228,1142
0,231,1123
0,237,1180
0,237,1205
0,240,1167
0,246,1097
0,246,1147
0,249,1156
0,255,1161
0,255,1100
0,259,1121
0,270,1289
0,271,1269
0,273,1261
0,274,1253
0,276,1258
0,276,1234
0,280,1270
0,286,1253
0,298,1400
0,301,1338
0,313,1375
0,313,1357
0,316,1317
0,319,1279
0,322,1263
0,325,1232
0,328,1193
0,328,1070
0,334,976
0,337,900
0,337,884
0,343,869
0,346,834
0,355,794
0,358,767
0,358,754
0,358,740
0,361,687
0,361,670
10,3,3
10,6,16
10,9,25
10,18,81
10,21,155
10,27,195
10,36,327
10,36,387
10,39,396
10,39,393
10,42,375
10,45,410
10,48,462
10,48,489
10,48,524
10,51,509
10,57,603
10,57,598
10,60,566
10,63,575
10,66,578
10,69,541
10,69,607
10,69,624
10,69,627
10,69,647
10,72,666
10,75,639
10,81,618
10,90,769
10,90,770
10,96,821
10,99,886
10,105,932
10,111,966
10,117,1013
10,123,1066
10,126,1071
10,132,1053
10,135,1099
10,138,1083
10,141,1112
10,141,1090
10,144,1112
10,150,1060
10,150,1096
10,153,1097
10,153,1124
10,159,1149
10,159,1165
10,165,1168
10,168,1174
10,171,1137
10,177,1239
10,180,1254
10,180,1262
10,180,1278
10,189,1338
10,192,1361
10,192,1398
10,195,1372
10,198,1291
10,201,1205
10,201,1255
10,207,1305
10,210,1342
10,210,1326
10,216,1263
10,216,1251
10,219,1191
10,225,1275
10,225,1259
10,237,1323
10,237,1274
10,237,1236
10,240,1288
10,240,1191
10,243,1202
10,246,1196
10,252,1213
10,258,1296
10,261,1234
10,261,1247
10,265,1149
10,274,1229
10,277,1301
10,285,1326
10,286,1328
10,292,1331
10,292,1332
10,295,1325
10,295,1337
10,298,1344
10,307,1421
10,307,1398
10,307,1335
10,310,1309
10,313,1295
10,316,1237
10,319,1211
10,322,1197
10,322,1174
10,325,1149
10,325,1108
10,331,1025
10,331,1023
10,337,996
10,337,996
10,340,996
10,340,939
10,343,930
10,346,925
10,352,880
10,358,806
11,3,4
11,9,22
11,12,33
11,18,76
11,21,116
11,21,147
11,24,205
11,30,265
11,30,273
11,33,345
11,36,392
11,39,402
11,39,434
11,45,446
11,45,466
11,48,487
11,48,497
11,48,505
11,51,495
11,54,510
11,54,502
11,54,512
11,57,543
11,66,566
11,66,620
11,75,700
11,75,766
11,78,751
11,81,752
11,84,817
11,87,819
11,87,805
11,90,787
11,90,791
11,93,788
11,96,784
11,96,771
11,99,795
11,105,803
11,108,861
11,111,888
11,111,874
11,114,880
11,114,887
11,117,923
11,120,912
11,123,913
11,126,920
11,129,924
11,132,879
11,132,850
11,144,1015
11,144,1006
11,147,1012
11,150,989
11,156,1127
11,162,1148
11,165,1149
11,165,1138
11,171,1113
11,171,1154
11,174,1166
11,177,1134
11,180,1100
11,183,1109
11,186,1160
11,189,1164
11,189,1119
11,189,1118
11,189,1114
11,198,1171
11,198,1159
11,198,1179
11,201,1183
11,207,1251
11,210,1240
11,213,1271
11,216,1240
11,219,1249
11,219,1230
11,222,1219
11,222,1198
11,228,1247
11,231,1230
11,234,1249
11,237,1222
11,237,1181
11,243,1164
11,252,1282
11,253,1323
11,256,1326
11,262,1360
11,262,1371
11,264,1358
11,264,1337
11,265,1283
11,265,1263
11,268,1247
11,276,1312
11,276,1206
11,277,1199
11,283,1304
11,289,1344
11,289,1332
11,295,1331
11,295,1355
11,298,1373
11,301,1391
11,304,1408
11,304,1409
11,310,1292
11,310,1276
11,310,1263
11,313,1215
11,316,1189
11,319,1107
11,325,1100
11,337,968
11,337,954
11,337,954
11,340,954
11,340,934
11,340,922
11,343,883
11,346,883
11,346,848
11,352,848
11,355,771
11,358,771
12,9,10
12,12,41
12,12,54
12,18,108
12,21,109
12,21,168
12,27,195
12,33,268
12,36,298
12,36,348
12,39,379
12,42,383
12,45,472
12,51,512
12,51,500
12,57,517
12,57,572
12,57,626
12,63,662
12,69,710
12,72,715
12,75,719
12,78,720
12,78,742
12,81,780
12,84,787
12,87,805
12,87,807
12,90,845
12,93,875
12,93,844
12,93,861
12,102,874
12,123,1127
12,135,1237
12,135,1276
12,135,1297
12,138,1290
12,141,1300
12,141,1306
12,144,1215
12,147,1163
12,147,1184
12,159,1200
12,159,1255
12,162,1250
12,165,1240
12,168,1224
12,168,1262
12,171,1267
12,171,1287
12,177,1259
12,177,1300
12,189,1282
12,189,1344
12,192,1274
12,192,1361
12,192,1282
12,198,1273
12,204,1280
12,207,1295
12,210,1316
12,219,1369
12,222,1505
12,222,1469
12,228,1403
12,228,1406
12,228,1396
12,234,1397
12,240,1452
12,243,1524
12,249,1562
12,249,1549
12,252,1519
12,252,1558
12,255,1470
12,258,1401
12,261,1363
12,261,1358
12,262,1379
12,264,1406
12,267,1414
12,277,1499
12,279,1536
12,283,1508
12,283,1452
12,283,1386
12,283,1402
12,286,1393
12,286,1337
12,289,1279
12,289,1290
12,298,1273
12,301,1282
12,307,1286
12,316,1361
12,319,1358
12,322,1259
12,322,1226
12,328,1219
12,328,1196
12,340,1103
12,343,1080
12,346,1080
12,349,947
12,352,947
12,352,915
12,355,915
12,355,915
12,361,849
12,361,803
13,6,7
13,12,32
13,12,38
13,18,96
13,18,102
13,21,156
13,24,176
13,33,253
13,36,340
13,36,356
13,36,362
13,39,355
13,51,535
13,51,574
13,57,685
13,60,670
13,60,656
13,66,648
13,72,712
13,75,721
13,84,777
13,84,801
13,87,861
13,90,880
13,90,869
13,90,876
13,96,901
13,96,868
13,99,966
13,99,979
13,102,957
13,102,966
13,102,962
13,105,942
13,111,1021
13,111,1028
13,114,1021
13,114,954
13,117,975
13,123,961
13,129,1012
13,132,1067
13,135,1065
13,141,1162
13,144,1204
13,147,1215
13,147,1214
13,147,1154
13,150,1167
13,156,1163
13,159,1218
13,159,1218
13,162,1214
13,162,1155
13,165,1164
13,168,1183
13,174,1124
13,183,1201
13,183,1193
13,183,1296
13,192,1361
13,198,1386
13,198,1307
13,204,1285
13,204,1326
13,204,1318
13,210,1363
13,210,1317
13,216,1336
13,219,1314
13,222,1381
13,225,1314
13,234,1429
13,237,1423
13,246,1452
13,249,1560
13,249,1508
13,250,1459
13,255,1469
13,262,1523
13,265,1543
13,268,1512
13,268,1558
13,270,1546
13,274,1547
13,276,1553
13,277,1553
13,279,1489
13,280,1497
13,280,1470
13,286,1242
13,289,1246
13,295,1361
13,301,1404
13,307,1439
13,313,1379
13,313,1377
13,313,1269
13,316,1256
13,316,1256
13,319,1256
13,319,1233
13,319,1213
13,322,1195
13,322,1190
13,340,1173
13,343,1166
13,346,1133
13,346,1133
13,352,1053
13,352,936
13,355,914
14,3,5
14,3,8
14,6,9
14,18,94
14,18,110
14,24,192
14,24,199
14,24,216
14,27,217
14,27,243
14,33,279
14,33,328
14,42,387
14,42,419
14,45,460
14,48,495
14,54,555
14,60,625
14,63,628
14,63,630
14,66,691
14,66,663
14,69,660
14,72,667
14,72,699
14,75,747
14,78,754
14,81,826
14,84,836
14,90,865
14,93,931
14,96,978
14,96,1001
14,99,1007
14,99,998
14,99,980
14,99,970
14,102,985
14,105,972
14,105,987
14,111,959
14,114,991
14,117,991
14,120,998
14,120,1028
14,123,980
14,123,978
14,123,973
14,126,962
14,126,974
14,129,971
14,129,927
14,132,881
14,138,873
14,138,868
14,144,930
14,147,965
14,147,990
14,153,993
14,156,982
14,156,981
14,159,982
14,168,999
14,168,982
14,168,1015
14,171,996
14,174,1024
14,186,1004
14,195,1088
14,201,1224
14,207,1252
14,207,1289
14,213,1279
14,216,1336
14,222,1379
14,222,1402
14,228,1461
14,228,1398
14,231,1395
14,237,1473
14,237,1389
14,243,1329
14,246,1393
