"node_id","duration","items"
0,0,14
0,2,16
0,2,16
0,3,16
0,4,18
0,5,18
0,7,21
0,8,20
0,10,20
0,10,21
0,11,22
0,12,21
0,13,20
0,14,21
0,14,21
0,15,19
0,16,21
0,17,22
0,19,23
0,20,23
0,21,24
0,22,25
0,23,24
0,23,24
0,24,26
0,25,26
0,26,26
0,27,25
0,28,25
0,28,25
0,29,24
0,29,24
0,30,26
0,30,26
0,33,29
0,34,30
0,35,29
0,35,29
0,36,30
0,36,30
0,37,30
0,38,31
0,38,32
0,41,34
0,42,34
0,43,34
0,43,34
0,46,37
0,47,37
0,48,38
0,49,35
0,50,37
0,51,38
0,51,38
0,52,38
0,53,39
0,54,39
0,55,41
0,55,42
0,56,41
0,57,40
0,58,42
0,59,43
0,62,46
0,62,40
0,63,41
0,64,41
0,67,45
0,69,44
0,69,44
0,70,44
0,71,45
0,71,44
0,72,45
0,74,46
0,74,47
0,76,45
0,76,46
0,77,45
0,77,46
0,78,47
0,79,48
0,80,49
0,81,47
0,82,48
0,82,48
0,83,50
0,84,50
0,85,51
0,87,54
0,87,54
0,88,53
0,91,54
0,91,52
0,92,52
0,92,53
0,93,54
0,94,55
0,94,54
0,98,56
0,98,56
0,99,56
0,99,54
0,100,55
0,101,55
0,102,57
0,104,58
0,105,59
0,105,56
0,107,58
0,107,58
0,108,57
0,108,57
0,109,57
0,109,57
0,110,58
0,111,58
0,111,57
0,113,58
0,113,58
0,114,59
0,114,59
0,115,60
0,116,59
0,116,60
0,119,61
0,120,60
0,121,61
0,122,61
0,123,61
0,125,61
0,125,60
0,126,61
0,130,64
0,131,64
0,132,65
0,133,61
0,134,61
0,134,61
0,136,64
0,138,63
0,140,66
0,141,67
0,141,63
0,144,66
0,144,66
0,145,65
0,146,65
0,149,67
0,150,70
0,150,70
0,151,65
0,152,67
0,153,68
0,153,68
0,155,69
0,156,70
0,156,70
0,158,71
0,160,71
0,161,73
0,162,71
0,162,71
0,163,72
0,164,72
0,165,71
0,165,71
0,166,73
0,167,73
0,167,71
0,169,73
0,172,75
0,173,78
0,173,76
0,174,78
0,176,76
0,177,75
0,178,74
0,179,76
0,181,79
0,183,81
0,184,82
0,184,81
0,185,81
0,186,79
0,187,81
0,188,83
0,189,85
0,190,86
0,191,83
0,192,82
0,196,86
0,197,88
0,198,86
0,198,85
0,199,86
0,201,85
0,202,86
0,202,83
0,204,82
0,205,83
0,206,83
0,207,82
0,208,84
0,209,86
0,209,86
0,211,85
0,211,85
0,213,87
0,214,89
0,214,88
0,216,86
0,217,87
0,217,87
0,218,88
0,218,88
0,219,87
0,221,90
0,222,91
0,222,90
0,223,91
0,223,88
0,224,89
0,225,91
0,226,93
0,227,94
0,227,91
0,228,92
0,228,90
0,229,91
0,230,90
0,231,91
0,231,90
0,232,92
0,233,93
0,234,92
0,235,94
0,236,96
0,236,93
0,237,94
0,239,95
0,240,95
0,241,96
0,242,98
0,243,96
0,244,97
0,245,97
0,246,98
0,249,97
0,252,100
0,252,97
0,254,98
0,255,100
0,256,98
0,258,98
0,258,98
0,259,98
0,261,99
0,261,97
0,262,98
0,263,100
0,263,99
0,265,100
0,267,104
0,268,103
0,269,104
0,269,99
0,270,101
0,272,101
0,275,106
0,276,106
0,276,104
0,278,106
0,279,104
0,281,105
0,281,105
0,283,106
0,285,108
0,285,108
0,286,108
0,288,110
0,291,113
0,296,117
0,296,115
0,299,118
0,299,114
0,300,113
0,301,112
0,302,111
0,302,110
0,303,110
0,303,110
0,304,110
0,306,109
0,306,109
0,307,109
0,307,109
0,308,109
0,309,109
0,310,109
0,311,109
0,312,109
0,312,109
0,313,109
0,314,109
0,314,109
0,316,109
0,318,109
0,320,109
0,320,109
0,321,109
0,323,109
0,324,109
0,325,109
0,326,109
0,326,109
0,327,109
0,330,109
0,331,109
0,331,109
0,332,109
0,333,109
0,334,109
0,336,109
0,336,109
0,338,109
0,339,109
0,340,109
0,341,109
0,342,109
0,343,109
0,344,109
0,344,109
0,345,109
0,346,109
0,347,109
0,348,109
0,348,109
0,349,109
0,350,109
0,351,109
0,351,109
0,353,109
0,353,109
0,354,109
0,357,109
0,358,109
0,359,109
0,359,109
1,0,14
1,1,14
1,2,16
1,3,16
1,3,17
1,5,19
1,5,20
1,6,20
1,7,20
1,8,22
1,9,23
1,9,21
1,10,21
1,11,20
1,13,22
1,13,23
1,15,24
1,15,22
1,16,22
1,16,23
