"node_id","duration","items"
0,150,179
0,210,290
0,240,329
0,270,407
0,270,454
0,300,528
0,300,485
0,390,604
0,390,655
0,420,757
0,450,879
0,450,833
0,480,850
0,480,838
0,570,876
0,600,926
0,600,1015
0,630,865
0,660,775
0,690,907
0,720,856
0,720,912
0,750,871
0,840,981
0,930,1218
0,990,1473
0,1050,1428
0,1050,1449
0,1080,1515
0,1080,1244
0,1080,1276
0,1140,1438
0,1170,1517
0,1170,1570
0,1200,1275
0,1230,1063
0,1230,952
0,1260,1030
0,1260,1073
0,1380,1362
0,1380,1377
0,1410,1238
0,1500,1546
0,1500,1508
0,1560,1508
0,1620,1617
0,1680,1715
0,1680,1747
0,1710,1824
0,1740,1859
0,1740,1852
0,1830,1667
0,1860,1427
0,1860,1435
0,1890,1438
0,1890,1400
0,1890,1150
0,1920,1300
0,1980,1476
0,2010,1582
0,2040,1549
0,2040,1668
0,2100,1772
0,2130,1788
0,2160,1891
0,2220,1535
0,2220,1552
0,2371,1812
0,2401,1739
0,2431,1755
0,2431,1700
0,2491,1746
0,2581,1976
0,2641,1974
0,2641,2091
0,2671,2022
0,2701,2036
0,2731,1506
0,2761,1607
0,2761,1520
0,2791,1469
0,2791,1507
0,2851,1584
0,2881,1600
0,2911,1547
0,2911,1501
0,2911,1540
0,2941,1556
0,2941,1556
0,2941,1541
0,2941,1453
0,2971,1486
0,2971,1419
0,3001,1478
0,3031,1549
0,3061,1614
0,3091,1711
0,3091,1747
0,3121,1729
0,3121,1745
0,3151,1794
0,3151,1710
0,3181,1743
0,3211,1744
0,3241,1789
0,3271,1601
0,3271,1612
0,3331,1681
0,3331,1681
0,3391,1788
0,3391,1774
0,3391,1746
0,3451,1732
0,3541,1946
0,3541,1910
0,3541,1878
0,3601,1836
0,3631,1733
1,30,40
1,30,36
1,60,64
1,60,85
1,120,127
1,120,193
1,150,214
1,180,308
1,240,411
1,240,467
1,270,406
1,300,481
1,360,546
1,450,895
1,540,1143
1,540,1191
1,600,1407
1,630,1522
1,630,1331
1,660,1153
1,690,981
1,720,1173
1,780,915
1,810,978
1,840,1038
1,840,952
1,870,977
1,870,1042
1,900,1091
1,900,1043
1,930,964
1,930,911
1,960,950
1,990,1105
1,1020,1146
1,1020,1130
1,1050,935
1,1110,969
1,1110,1013
1,1140,1110
1,1170,1086
1,1290,1177
1,1290,1305
1,1380,1565
1,1410,1278
1,1410,1394
1,1440,1420
1,1440,1525
1,1470,1382
1,1560,1439
1,1560,1547
1,1560,1552
1,1590,1529
1,1620,1547
1,1710,1342
1,1710,1216
1,1740,1200
1,1770,1208
1,1800,1345
1,1830,1263
1,1860,1485
1,1920,1683
1,1920,1702
1,1950,1650
1,1950,1430
1,1980,1453
1,1980,1263
1,2010,1318
1,2010,1276
1,2010,1263
1,2070,1290
1,2070,1305
1,2070,1344
1,2100,1387
1,2130,1437
1,2130,1439
1,2160,1319
1,2190,1332
1,2250,1556
1,2250,1500
1,2250,1489
1,2280,1481
1,2280,1400
1,2280,1411
1,2310,1310
1,2311,1362
1,2341,1383
1,2431,1523
1,2431,1368
1,2461,1380
1,2521,1682
1,2521,1661
1,2521,1622
1,2551,1516
1,2581,1495
1,2611,1477
1,2641,1493
1,2671,1603
1,2701,1716
1,2851,1891
1,2851,1979
1,2881,2048
1,2881,1975
1,2941,1878
1,2971,1945
1,3001,1989
1,3001,2010
1,3031,1854
1,3061,1931
1,3091,2060
1,3121,1802
1,3151,1822
1,3151,1897
1,3211,2023
1,3211,2061
1,3211,2079
1,3241,2095
1,3301,1907
1,3301,1892
1,3301,1748
1,3301,1545
1,3421,1887
1,3451,1771
1,3451,1729
1,3481,1742
1,3481,1795
1,3511,1854
1,3511,1801
1,3541,1564
1,3571,1714
1,3601,1616
1,3631,1663
1,3631,1636
2,30,38
2,90,86
2,90,129
2,150,208
2,150,222
2,180,337
2,180,374
2,330,616
2,330,759
2,360,841
2,390,876
2,480,1164
2,480,1223
2,510,1229
2,510,1293
2,540,1151
2,570,1286
2,570,1054
2,630,867
2,660,1020
2,690,908
2,720,916
2,780,1065
2,780,997
2,810,1013
2,840,1120
2,870,1186
2,960,1257
2,960,1399
2,990,1141
2,1080,1275
2,1080,1208
2,1200,1222
2,1200,1244
2,1200,1317
2,1260,1209
2,1290,1383
2,1320,1071
2,1320,1057
2,1380,1011
2,1440,1177
2,1440,1279
2,1470,1232
2,1500,1272
2,1590,1410
2,1590,1436
2,1620,1368
2,1650,1367
2,1680,1399
2,1710,1265
2,1740,1344
2,1770,1380
2,1800,1501
2,1800,1464
2,1830,1456
2,1860,1585
2,1890,1500
2,1890,1522
2,1920,1280
2,1980,1332
2,2010,1349
2,2040,1429
2,2040,1482
2,2070,1518
2,2100,1576
2,2190,1636
2,2341,1642
2,2371,1720
2,2371,1866
2,2431,1740
2,2461,1737
2,2491,1683
2,2551,1707
2,2551,1741
2,2641,1973
2,2671,1692
2,2731,1754
2,2761,1791
2,2761,1853
2,2791,1838
2,2821,1883
2,2821,1620
2,2881,1745
2,2911,1630
2,3001,1916
2,3031,1832
2,3031,1806
2,3061,1730
2,3091,1766
2,3121,1882
2,3121,1717
2,3181,1927
2,3181,1830
2,3211,1701
2,3241,1688
2,3301,1568
2,3361,1832
2,3361,1889
2,3361,1896
2,3421,1819
2,3421,1837
2,3421,1850
2,3451,1844
2,3451,1776
2,3481,1838
2,3481,1871
2,3541,1785
2,3571,1783
3,30,41
3,30,35
3,60,67
3,60,102
3,90,160
3,120,248
3,150,286
3,180,378
3,210,562
3,240,550
3,240,528
3,270,584
3,270,583
3,330,565
3,330,620
3,360,493
3,390,576
3,390,579
3,420,676
3,420,747
3,480,775
3,510,943
3,540,905
3,540,876
3,570,930
3,630,1060
3,660,1115
3,660,1008
3,690,943
3,750,899
3,750,981
3,810,990
3,900,1177
3,930,1098
3,930,1119
3,990,980
3,1020,1219
3,1050,1255
3,1110,1405
3,1110,1300
3,1140,1393
3,1170,1337
3,1200,1523
3,1230,1441
3,1230,1458
3,1260,1562
3,1260,1209
3,1290,1045
3,1290,1044
3,1320,1077
3,1320,1152
3,1320,1071
3,1350,1065
3,1350,1082
3,1470,1206
3,1530,1329
3,1530,1373
3,1530,1375
3,1560,1342
3,1590,1348
3,1620,1176
3,1620,1083
3,1650,1041
3,1650,1037
3,1650,1003
3,1650,1000
3,1710,1065
3,1770,1275
3,1770,1351
3,1800,1365
3,1950,1515
3,1950,1640
3,1950,1628
3,1980,1645
3,2070,1903
3,2100,1610
3,2100,1650
3,2130,1643
3,2160,1260
3,2190,1244
3,2220,1420
3,2250,1530
3,2250,1492
3,2280,1413
3,2310,1517
3,2341,1533
3,2401,1434
3,2401,1538
3,2401,1516
3,2401,1527
3,2461,1568
3,2461,1567
3,2491,1667
3,2521,1667
3,2551,1620
3,2551,1422
3,2581,1481
3,2611,1505
3,2611,1537
3,2671,1495
3,2731,1696
3,2731,1784
3,2761,1830
3,2791,1715
3,2821,1759
3,2821,1673
3,2821,1660
3,2911,1743
3,2971,1659
3,3001,1912
3,3031,1932
3,3061,1858
