"node_id","duration","items"
0,0,34
0,10,44
0,20,59
0,20,50
0,30,63
0,30,58
0,40,71
0,40,68
0,80,94
0,90,91
0,100,104
0,100,93
0,110,93
0,130,105
0,140,120
0,170,133
0,170,127
0,180,132
0,190,132
0,200,129
0,210,133
0,230,152
0,240,156
0,260,179
0,270,178
0,280,187
0,300,193
0,311,195
0,311,176
0,331,170
0,331,159
0,341,159
0,351,159
2,10,47
2,10,93
2,50,135
2,50,167
2,60,163
2,60,155
2,70,162
2,70,165
2,80,176
2,110,194
2,110,211
2,120,208
2,140,221
2,150,220
2,160,236
2,160,236
2,170,223
2,190,246
2,200,256
2,200,246
2,210,245
2,220,252
2,220,255
2,240,258
2,250,250
2,270,264
2,290,255
2,290,278
2,321,258
2,321,213
2,341,199
2,341,191
1,0,41
1,20,47
1,30,58
1,40,73
1,50,95
1,60,79
1,70,90
1,80,92
1,90,107
1,90,86
1,100,94
1,120,110
1,120,111
1,130,119
1,130,105
1,140,114
1,150,123
1,150,120
1,160,127
1,180,139
1,180,137
1,190,145
1,210,158
1,220,171
1,230,175
1,230,145
1,240,153
1,250,164
1,250,162
1,260,172
1,260,155
1,270,165
1,280,173
1,280,164
1,290,166
1,301,166
1,301,171
1,311,171
1,321,162
1,331,162
1,351,162
1,351,161
